"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"beli pelatih yg bagus kayak zinadine zidane","0",,"2025-10-13T08:27:06.000Z","akun.kedua.zidan57","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7358802912631456784","7560619983996551943","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be9bd893a38bec47cffefbe940b16b1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c1624bb&x-expires=1760443200&x-signature=BNEdvsKojbTaP5h7LUOjMHxlTqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤭🤭","0",,"2025-10-13T08:30:11.000Z","ulilhabibi123","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7438292221806478392","7560620780322652936","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d9d27722668cad8dda23e823214b69e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=30f2bf03&x-expires=1760443200&x-signature=%2BijjynY%2B3n9devftW7pTsAbtJMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yah ribut","0",,"2025-10-13T12:09:41.000Z","akun.kedua.zidan57","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7358802912631456784","7560677349344969479","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be9bd893a38bec47cffefbe940b16b1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c1624bb&x-expires=1760443200&x-signature=BNEdvsKojbTaP5h7LUOjMHxlTqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Gw udh sring winn main dsini,tapi knp lu bocorin sih link favv gw 😏","1",,"2025-10-13T09:02:50.000Z","lauakmuambu","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7437457632518554667","7560628695637181215","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/87f221e09862334a355bb07276a33996~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea244c1b&x-expires=1760443200&x-signature=lmHP%2FliIXhP9xjRnrQdylNLCiBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Emmg mntap bnget main disini gak sia sia nyobain main🔥😂","1",,"2025-10-13T08:51:39.000Z","mie.sedap38","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7424842695435584517","7560626305274233608","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8e877b74ebc2f11717670d2c64d590db~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=258006e9&x-expires=1760443200&x-signature=7Fft9JRYFqsT2hZCLlG4VrSZwfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Untung gw liat komentar lu barusan wkwkw, makasih ya BG🥹","1",,"2025-10-13T08:41:38.000Z","risaatjnnn","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6929511030012494850","7560623734286467858","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9915d7e753eafabf2d26635ab118f0de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f418271&x-expires=1760443200&x-signature=HTs6OaL86B35b3mVGGmHM9VR%2BNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Beneran bg,,baru juga main dah dapat SC aja isi 2jt lumayan lah buat jajan sama pacar nanti,thanks info nya bg","1",,"2025-10-13T08:41:36.000Z","risaatjnnn","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6929511030012494850","7560623728708158226","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9915d7e753eafabf2d26635ab118f0de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f418271&x-expires=1760443200&x-signature=HTs6OaL86B35b3mVGGmHM9VR%2BNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Emang ngeri pecahan scater mj 2 nya pecah selayar terus sampe nyampek x10😱","1",,"2025-10-13T08:41:35.000Z","risaatjnnn","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6929511030012494850","7560623720487518983","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9915d7e753eafabf2d26635ab118f0de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f418271&x-expires=1760443200&x-signature=HTs6OaL86B35b3mVGGmHM9VR%2BNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mksih broo ga nyesel gua baca komen lu🙏🏼","1",,"2025-10-13T08:37:52.000Z","bolaindo7","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7517577848158372872","7560622768791470855","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a0295edd9b9708bbc8b65428c08f6cd5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c98fc65&x-expires=1760443200&x-signature=xOXBfWNU7JuzNWboMJTFFenOKJk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Gw udah nemu komenan lo 3x jadi penasaran barusan abis nyoba emg bagus pecahannya, makasih bg🙏😭","1",,"2025-10-13T08:37:49.000Z","bolaindo7","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7517577848158372872","7560622749669819144","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a0295edd9b9708bbc8b65428c08f6cd5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c98fc65&x-expires=1760443200&x-signature=xOXBfWNU7JuzNWboMJTFFenOKJk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"+ roberto mancini","0",,"2025-10-13T09:46:23.000Z","rennoc._18","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6889277477379326977","7560640429604242194","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f4dbd87882ca82cc9d32fef07e980ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6a5ddb90&x-expires=1760443200&x-signature=AzRgeV0IS%2BESR%2Fvc2I9vyFDxT%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"kaya nya luis milla juga ckup ok sih","0",,"2025-10-13T09:29:43.000Z","agmc2","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6961653286081266690","7560636133571298069","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28a4181990731fefd531ecdfdd937da7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8f9e8437&x-expires=1760443200&x-signature=TI%2FQn5E3H1ugzSNCz%2FamlIuaDTQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"STY baru sign coach ulsan hyundaii😔","0",,"2025-10-13T08:48:18.000Z","anakhamdan","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7008926334132372482","7560625448577778448","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b3731a6dbc376bbf30a35f70202774b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c45b7617&x-expires=1760443200&x-signature=1GwlCQvASbshaBi%2FDYQZhr7CA1Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Kalau gak bisa balik dengan STY gua lebih milih luis milla","0",,"2025-10-13T08:35:39.000Z","aryadheny","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6845273254887769090","7560622186273866504","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1ce148e8506a844c54f71ce39d5121ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a3c507e3&x-expires=1760443200&x-signature=D%2Far1SsAtk2nwaJ4ylGewLTeohk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"alex pastor juga bisa","0",,"2025-10-13T08:23:49.000Z","rdtya_allrole","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6896265593851806721","7560619139531309844","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/51e762038e6f24e18cdb3b4cf41c6c81~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a750d3d1&x-expires=1760443200&x-signature=TRGb0PhWuG1yXEl6YGKnBA4AGTc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Saya","0",,"2025-10-13T08:06:32.000Z","pedri.ftxml.edit","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7474157587723404289","7560614675924566791","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6763fdce46ecd2b75cde63c85867cdf2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c4e1864d&x-expires=1760443200&x-signature=Z1s7T7rMANs4HaxmZXeahdaZYHg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"zidane😭","0",,"2025-10-13T08:04:06.000Z","dapss313","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7536373677853688839","7560614061843743495","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b869a78e5126bae9071c2ef628f377fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6bcd661f&x-expires=1760443200&x-signature=v4h%2FC8vUgAy1iDgdNeS38FYMFT8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"lupakan sty cari pelatih yg lebih baik dari dia","0",,"2025-10-13T07:59:46.000Z","iamm880","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7007807602445222914","7560612942312571668","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b9bf84a38c73f3ab1bebdf88c1c461f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d14bc360&x-expires=1760443200&x-signature=SiPAOAtx3gBkZ1m39ergPqfg19A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"4.joachim loaw","0",,"2025-10-13T07:32:07.000Z","divan.divan651","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7344672220034630657","7560605816651875092","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4570967e779f97ce2a69af1ca082a7c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5727d256&x-expires=1760443200&x-signature=OXyaGk15Yg2v%2BBwcbilOw%2BTWtKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"ngapain pilih2😂","0",,"2025-10-13T07:00:15.000Z","ar7anmoko","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6767157862701794306","7560597594398606101","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/87849e6f4b0a30c39224db2cda2ab4c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=eeb7d2e0&x-expires=1760443200&x-signature=r%2BRZBA%2FV07GS1FO1irn%2BWNb%2BGVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"anceloti aja😁","0",,"2025-10-13T06:45:55.000Z","nurarfan873","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7509468085851276306","7560593911078273799","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/117c697eb605819f6f940ebdada797dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=88ac3fe5&x-expires=1760443200&x-signature=dngej5Xkse0htZxZeKFyRuRYlg8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"luis milla apaannir, mau balik ke jaman kegelapan lu?","6",,"2025-10-13T06:17:18.000Z","leviatha4n","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7063055300999955457","7560586522862502674","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/baec28591fecee7d92f549a1a9c14dc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=29a01937&x-expires=1760443200&x-signature=2yfydfVWFKi5zRB1B1Sy%2FQZlxGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"lu tau gk sebelum sty datang yang buat awal pondasi luis lalu diganti era kegelapan dimulai itu di simon ya luis cuma 2 tahun melatih lalu out ya","1",,"2025-10-13T06:19:51.000Z","rizkyimawan75","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6667877017734660098","7560587186065425159","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5f5f41a80ec8cc1f7cbd0167495edbd9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=521e15c6&x-expires=1760443200&x-signature=gvhZg4VPdEg1cFAnjL75HipQi2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"ya gw tau, tpi faktanya 2 tahun itu jg g cpet, klau emg bgus knpa progress nya minim? stdknya ada yg mnjol lah minimal di ajang AFF, lah ini kgak broo","1",,"2025-10-13T06:29:19.000Z","leviatha4n","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7063055300999955457","7560589631428346642","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/baec28591fecee7d92f549a1a9c14dc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=29a01937&x-expires=1760443200&x-signature=2yfydfVWFKi5zRB1B1Sy%2FQZlxGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"emg udh pling bener sty aj, soal nya dh klop2an pemain ama coach nya, udh sling ngerti jobdesk msing²","1",,"2025-10-13T06:31:08.000Z","leviatha4n","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7063055300999955457","7560590091146412808","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/baec28591fecee7d92f549a1a9c14dc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=29a01937&x-expires=1760443200&x-signature=2yfydfVWFKi5zRB1B1Sy%2FQZlxGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Lu nglawak ya dibilang pas luis milla kegelapan🤣,","0",,"2025-10-13T06:45:50.000Z","rizalboy2","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6828215144808875010","7560593888630227720","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/16c71780cd68b823521ec1e8f18fc196~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d4d9f206&x-expires=1760443200&x-signature=9VnOG%2FGKVRIfUG9Whe2Wgom5GPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"lah emg, kck lu, coba kasih gua achievement indo tertinggi di zaman nya cilll, mau liat gua, jan lu ksih dok hsil nimpaa wkkwk🤭","0",,"2025-10-13T06:50:24.000Z","leviatha4n","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7063055300999955457","7560595063048602375","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/baec28591fecee7d92f549a1a9c14dc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=29a01937&x-expires=1760443200&x-signature=2yfydfVWFKi5zRB1B1Sy%2FQZlxGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Asian games cmn lolos babak 16 besar, trus sea games emg dapet perunggu tapi modal hoki, ktemu lawan ez kek Myanmar udah dibilang bgus apaannn kek gtu, satu satunya perubahan yg dibawa luis milla cmn 1 ya (ball Posession) trus srkg misal dgn comeback nya luis milla ke indo, indo cmn mau ngupgrade dan enhance ball Posession lgi? ngelawak lu? skrg indo jg ball Posession udh bgs bgt,apa lagi yg mau dikasih luis milla ke indo kalau bukan ball Posession? sdg indo sendiri udah selesai dimasalah itu? ini nih yg sektor yg pling krusial tuh passing ama shooting, baca yaaa (PASSING +SHOOTING) nohhhh blum dbner²in dri jaman bahula, ampe² striker pun hrus nyari bertaun² ke luar sking tumpulnya","1",,"2025-10-13T06:58:10.000Z","leviatha4n","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7063055300999955457","7560597050233897735","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/baec28591fecee7d92f549a1a9c14dc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=29a01937&x-expires=1760443200&x-signature=2yfydfVWFKi5zRB1B1Sy%2FQZlxGk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"persib yang sebelumnya juga dilatih luis mila loosstrek","1",,"2025-10-13T07:00:55.000Z","rakean.linuhung.w","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7483033010867782664","7560597769393455893","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/94396f9ca43add75244ee5b6bf077bcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d9af9fe8&x-expires=1760443200&x-signature=Ip5LvCQ%2FoOKJVyUFrQBY7c4Nvvc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"si paling kocak,,,, 😂😅","0",,"2025-10-13T07:07:02.000Z","hidayatr11","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6514137105206198274","7560599356781757191","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/88234df86d5410d687930dfd35e3841e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=55ebd5bf&x-expires=1760443200&x-signature=n5Yn9KyCmoANU26ohhHARTu93fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"belum mungkin😂","0",,"2025-10-13T05:13:53.000Z","kaum_rebahan001","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7327695569102455826","7560570208155845384","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0408fc34032d98fd4b1d2b386954773b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e29d210b&x-expires=1760443200&x-signature=t1xp1h8XgeknSSdVPhl90Uzs9dY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"nah setuju👍","0",,"2025-10-13T10:05:33.000Z","gntrpncprsyt","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7298691859273221126","7560645346319401735","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d707bf78cdecd6c9d4d20bb556478b23~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f09c9bf8&x-expires=1760443200&x-signature=o3Ox1WGZyzbomZS8%2B2yh6d4Ox3g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"yapss .. kalah menang tetep dukung timnas . siapapun pelatihnya ,siapapun ketum PSSI.nya . karna mereka membawa nama negara NKRI.","0",,"2025-10-13T08:56:05.000Z","ersyafaradisa","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7214673392384246786","7560627427782411025","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8c433efff4b005d62a7faade9144a26e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f462f685&x-expires=1760443200&x-signature=fOWodQOLAc2TEZqxUZ9enHhZwdI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"yaps betul kalo banyak yang koar2 coba suruh main kek gimana reaksi nya","0",,"2025-10-13T08:57:29.000Z","gntrpncprsyt","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7298691859273221126","7560627830548300562","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d707bf78cdecd6c9d4d20bb556478b23~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f09c9bf8&x-expires=1760443200&x-signature=o3Ox1WGZyzbomZS8%2B2yh6d4Ox3g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"yang irak sih gw masih legowo kalo kalah, karna emg susah.
yang arab gw gasudi, kalo ujung ujungnya maenin pemain yg cuman ngukur lapangan, kebelet jadi kapten, mending maenin nenek gw","0",,"2025-10-13T09:13:32.000Z","leeseojjang","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6744699446632236033","7560631953994236679","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6707db30&x-expires=1760443200&x-signature=vzazkcUULsph3WCSALrvY9W3ShU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"kita dukung pemain koq, pelatih mah kagak diajak😡😡","0",,"2025-10-13T11:09:25.000Z","pitalari6","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7396473345498006533","7560661820114141970","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6568b9589df081b17bcb9b9848e77060~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=184a0df2&x-expires=1760443200&x-signature=kBoRCdKUrqcS2%2F5UeqU9aq0z%2B0E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"betul bnget.kalah menang kita dukung...tapi entah mengapa rasanya nyesek banget gitu...kalo semisal gagal kenapa gak sama coach STY sekalian...knpaaa harus ganti di tengah jalan","0",,"2025-10-13T04:48:07.000Z","muhammadrafi7770","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7484843378779030535","7560563564424381202","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/78b2ec42ad50218c037c6d558586f950~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=62533659&x-expires=1760443200&x-signature=nCItJsYdGzLnpFcO3Q1dnYAcygU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Pecat si Bintang Laut!!!!!","0",,"2025-10-13T04:52:40.000Z","whyngo73","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7069757961165833218","7560564711428850439","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/4a5d074bb2d21589002b43d8d9a4c39e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cd6f49c2&x-expires=1760443200&x-signature=FNryDKUdLS%2FEr6renzXhuusGau0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Terus saling salah menyalah seterusnya","0",,"2025-10-13T08:39:05.000Z","sbila_09","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6787341088454837249","7560623071510823688","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/03fb66294b1ae01063fd7bded0c99230~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a5d625c&x-expires=1760443200&x-signature=W74R6%2FK%2BzkYlt2RUsC59uce8d7Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"lah emang kenyataannya gitu, sybau","0",,"2025-10-13T08:40:15.000Z","zoldyck.d.yeager","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7061457411105620993","7560623373208191751","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2437e8e3c00f003c5c8aaeea332dfc9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46a88439&x-expires=1760443200&x-signature=SsKWUbsaUyQnWSGrcgOi7Cx6DXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
